time,lat,lon,rcp26_gddgrow_10_p10,rcp26_gddgrow_10_p50,rcp26_gddgrow_10_p90,rcp45_gddgrow_10_p10,rcp45_gddgrow_10_p50,rcp45_gddgrow_10_p90,rcp85_gddgrow_10_p10,rcp85_gddgrow_10_p50,rcp85_gddgrow_10_p90
1950-01-01,49.62,-120.04,206.90,309.86,440.63,206.90,310.15,440.62,206.90,309.86,435.14
1951-01-01,49.62,-120.04,208.50,305.15,424.58,208.50,306.09,424.29,208.50,305.27,424.29
1952-01-01,49.62,-120.04,197.79,277.66,420.39,197.79,275.53,420.53,190.33,275.53,420.95
1953-01-01,49.62,-120.04,188.40,249.76,335.87,188.40,248.74,336.12,188.39,248.74,328.40
1954-01-01,49.62,-120.04,203.40,273.43,398.74,201.16,273.43,399.68,201.28,271.31,399.03
1955-01-01,49.62,-120.04,193.15,308.99,380.32,193.15,308.99,380.32,193.15,308.99,380.32
1956-01-01,49.62,-120.04,195.79,302.32,358.51,196.62,302.32,359.27,196.63,290.41,358.51
1957-01-01,49.62,-120.04,176.39,288.45,378.79,176.83,288.89,378.79,176.56,288.89,378.79
1958-01-01,49.62,-120.04,181.17,255.86,322.66,183.67,255.86,322.66,183.67,251.55,322.66
1959-01-01,49.62,-120.04,159.75,240.09,351.09,159.75,237.35,352.40,159.75,237.05,346.53
1960-01-01,49.62,-120.04,173.20,265.06,368.39,174.45,264.93,369.10,173.19,264.99,368.93
1961-01-01,49.62,-120.04,185.27,277.40,360.10,185.27,277.40,360.10,185.27,274.62,360.10
1962-01-01,49.62,-120.04,176.36,244.20,370.23,176.36,245.86,368.47,176.36,245.07,370.37
1963-01-01,49.62,-120.04,164.50,247.39,351.76,164.50,247.42,351.76,164.50,246.52,351.76
1964-01-01,49.62,-120.04,114.14,223.53,346.32,114.14,223.53,346.32,114.14,223.53,346.32
1965-01-01,49.62,-120.04,141.71,246.84,328.14,141.57,246.84,327.67,142.39,246.84,328.34
1966-01-01,49.62,-120.04,168.30,241.74,347.03,170.74,241.74,347.03,169.68,241.74,338.87
1967-01-01,49.62,-120.04,166.84,250.27,310.32,166.57,250.04,310.32,166.89,250.04,310.32
1968-01-01,49.62,-120.04,161.94,223.03,291.79,161.94,220.91,291.79,160.61,220.91,291.79
1969-01-01,49.62,-120.04,153.21,245.40,349.01,153.21,250.44,349.01,153.21,247.82,349.02
1970-01-01,49.62,-120.04,191.33,281.14,364.72,191.85,281.14,364.72,191.30,281.14,364.72
1971-01-01,49.62,-120.04,183.48,277.72,357.97,183.48,277.72,357.97,183.48,277.72,357.37
1972-01-01,49.62,-120.04,167.36,240.33,318.55,171.07,240.32,318.55,169.89,240.32,306.11
1973-01-01,49.62,-120.04,156.25,251.20,360.44,156.29,251.20,360.30,156.25,251.20,359.60
1974-01-01,49.62,-120.04,147.30,268.42,361.56,147.30,267.24,361.56,147.30,260.59,361.56
1975-01-01,49.62,-120.04,150.44,274.52,422.46,150.44,274.52,421.58,150.44,274.52,422.72
1976-01-01,49.62,-120.04,212.39,313.45,391.35,212.40,313.45,391.35,204.72,313.45,391.36
1977-01-01,49.62,-120.04,175.50,281.23,460.17,175.50,281.23,460.17,175.50,276.10,460.17
1978-01-01,49.62,-120.04,230.08,313.95,382.01,230.21,313.38,382.01,229.83,313.38,379.22
1979-01-01,49.62,-120.04,156.54,284.82,408.96,156.54,285.51,408.96,156.54,284.29,400.17
1980-01-01,49.62,-120.04,158.60,271.52,355.99,158.57,269.16,355.69,158.07,269.81,359.20
1981-01-01,49.62,-120.04,181.59,285.27,422.97,182.32,286.16,425.19,181.39,284.03,425.93
1982-01-01,49.62,-120.04,175.66,256.06,365.48,174.63,258.21,363.37,174.82,255.30,364.71
1983-01-01,49.62,-120.04,160.48,249.41,338.46,162.14,247.65,335.10,161.10,247.78,338.72
1984-01-01,49.62,-120.04,183.71,282.44,412.75,180.84,281.46,413.52,182.07,278.07,410.39
1985-01-01,49.62,-120.04,195.51,331.59,419.60,197.95,331.76,417.63,196.82,325.02,419.55
1986-01-01,49.62,-120.04,191.57,271.83,353.59,190.05,273.96,353.19,191.42,271.59,354.10
1987-01-01,49.62,-120.04,212.78,292.51,407.64,211.82,292.92,408.70,209.99,293.30,407.68
1988-01-01,49.62,-120.04,190.67,287.87,402.61,188.10,287.33,400.98,191.23,284.41,390.38
1989-01-01,49.62,-120.04,238.52,295.29,450.95,239.86,291.60,449.57,238.85,291.87,436.07
1990-01-01,49.62,-120.04,168.31,305.76,407.41,168.66,306.49,406.86,166.28,307.87,404.27
1991-01-01,49.62,-120.04,180.67,282.37,394.52,180.35,281.02,394.59,179.31,279.86,393.86
1992-01-01,49.62,-120.04,165.35,242.71,357.72,167.11,244.02,355.51,169.17,242.85,352.08
1993-01-01,49.62,-120.04,189.91,283.05,413.92,188.91,283.23,412.87,188.18,283.32,413.05
1994-01-01,49.62,-120.04,178.52,257.96,319.42,179.23,258.09,314.85,179.58,256.84,318.20
1995-01-01,49.62,-120.04,207.39,317.70,379.56,206.49,319.92,377.68,205.77,316.88,377.33
1996-01-01,49.62,-120.04,228.50,305.40,447.52,230.16,305.27,446.36,228.85,304.08,446.32
1997-01-01,49.62,-120.04,209.83,302.89,471.02,209.88,301.82,470.20,208.77,302.50,465.96
1998-01-01,49.62,-120.04,242.61,354.73,457.32,242.86,351.99,453.43,241.71,354.46,456.06
1999-01-01,49.62,-120.04,240.01,291.50,445.58,240.46,290.88,445.51,239.63,288.88,427.50
2000-01-01,49.62,-120.04,231.88,357.66,443.73,231.39,356.61,441.89,230.13,355.42,443.54
2001-01-01,49.62,-120.04,214.52,351.37,509.47,215.81,350.66,506.87,213.56,349.68,507.75
2002-01-01,49.62,-120.04,320.03,399.65,450.63,317.91,399.05,451.26,318.87,398.86,452.38
2003-01-01,49.62,-120.04,206.66,353.36,471.84,205.80,354.71,470.83,206.70,346.39,471.27
2004-01-01,49.62,-120.04,248.32,368.41,517.28,248.14,366.92,521.06,246.39,366.89,521.20
2005-01-01,49.62,-120.04,286.01,356.58,460.70,284.04,355.01,459.53,284.26,348.54,456.36
2006-01-01,49.62,-120.04,283.97,334.99,471.66,269.56,395.18,539.88,290.42,368.74,446.74
2007-01-01,49.62,-120.04,280.85,397.86,476.91,286.81,358.39,486.98,285.81,376.91,590.18
2008-01-01,49.62,-120.04,215.27,325.66,468.75,231.81,358.66,484.19,245.31,357.53,586.05
2009-01-01,49.62,-120.04,228.84,329.31,432.34,294.87,407.23,478.26,249.78,359.47,512.14
2010-01-01,49.62,-120.04,252.63,338.06,492.64,246.35,371.00,494.68,214.96,348.20,598.22
2011-01-01,49.62,-120.04,274.66,355.69,499.01,208.87,351.02,495.74,229.15,370.38,464.21
2012-01-01,49.62,-120.04,303.76,403.39,508.31,270.06,387.93,462.96,264.56,374.34,479.52
2013-01-01,49.62,-120.04,273.78,350.23,459.27,222.95,354.20,456.04,271.88,382.30,468.14
2014-01-01,49.62,-120.04,249.74,354.15,476.41,252.70,379.14,525.71,257.26,376.74,492.81
2015-01-01,49.62,-120.04,323.68,397.68,581.01,280.04,391.59,505.30,294.54,404.13,576.83
2016-01-01,49.62,-120.04,285.48,423.83,519.97,241.66,353.22,469.02,247.21,388.21,526.24
2017-01-01,49.62,-120.04,253.21,376.83,565.21,270.69,384.61,499.58,292.50,407.94,502.27
2018-01-01,49.62,-120.04,270.27,381.52,545.45,276.73,394.99,572.77,290.13,368.09,483.88
2019-01-01,49.62,-120.04,295.68,391.91,517.76,260.63,396.25,537.73,293.52,377.48,535.44
