time,lat,lon,rcp26_gddgrow_5_p10,rcp26_gddgrow_5_p50,rcp26_gddgrow_5_p90,rcp45_gddgrow_5_p10,rcp45_gddgrow_5_p50,rcp45_gddgrow_5_p90,rcp85_gddgrow_5_p10,rcp85_gddgrow_5_p50,rcp85_gddgrow_5_p90
1950-01-01,58.54,-107.04,840.96,1011.17,1176.05,840.96,1011.17,1176.05,840.96,1011.17,1176.05
1951-01-01,58.54,-107.04,783.30,961.52,1095.75,783.30,961.52,1096.21,783.30,961.52,1095.70
1952-01-01,58.54,-107.04,848.32,973.02,1169.97,848.80,972.15,1170.18,848.41,972.15,1170.19
1953-01-01,58.54,-107.04,803.43,921.08,1121.25,803.43,921.08,1121.25,803.43,921.08,1121.25
1954-01-01,58.54,-107.04,820.16,976.96,1192.24,820.11,976.63,1192.19,820.91,977.06,1192.80
1955-01-01,58.54,-107.04,813.22,983.30,1175.33,813.22,983.30,1175.33,813.21,983.30,1175.33
1956-01-01,58.54,-107.04,768.11,1023.66,1145.63,768.11,1023.53,1145.63,768.11,1013.85,1145.63
1957-01-01,58.54,-107.04,764.06,976.33,1124.93,764.23,975.69,1124.93,760.79,977.33,1124.93
1958-01-01,58.54,-107.04,855.31,963.34,1139.92,855.31,963.34,1139.92,849.42,963.34,1139.92
1959-01-01,58.54,-107.04,747.16,916.08,1072.61,747.55,916.08,1072.84,747.32,908.62,1072.83
1960-01-01,58.54,-107.04,814.87,1016.09,1231.76,814.77,1016.09,1231.77,814.41,1016.09,1231.77
1961-01-01,58.54,-107.04,873.96,981.21,1142.36,874.16,981.21,1142.45,873.90,981.21,1142.88
1962-01-01,58.54,-107.04,843.31,912.47,1057.73,843.31,912.67,1057.73,843.31,909.41,1057.73
1963-01-01,58.54,-107.04,827.20,950.87,1077.34,826.04,950.87,1077.33,826.68,950.87,1077.33
1964-01-01,58.54,-107.04,787.67,929.38,1040.23,787.67,928.78,1040.22,787.67,928.78,1040.23
1965-01-01,58.54,-107.04,857.22,971.54,1091.05,857.22,971.54,1091.05,857.22,967.44,1091.06
1966-01-01,58.54,-107.04,834.84,962.92,1266.55,833.96,963.12,1266.20,835.15,962.97,1250.11
1967-01-01,58.54,-107.04,791.72,921.17,1059.52,791.72,922.18,1059.48,791.73,921.18,1059.52
1968-01-01,58.54,-107.04,837.73,928.76,1081.30,837.54,929.90,1081.30,837.48,930.29,1073.47
1969-01-01,58.54,-107.04,739.25,909.90,1016.27,739.19,909.90,1016.51,739.35,909.90,1016.18
1970-01-01,58.54,-107.04,852.88,1037.38,1138.98,852.88,1037.39,1138.98,852.88,1037.79,1138.98
1971-01-01,58.54,-107.04,861.74,983.73,1169.10,861.67,983.73,1168.94,861.66,983.73,1168.83
1972-01-01,58.54,-107.04,837.13,947.73,1114.76,836.43,947.65,1114.76,836.97,939.90,1114.76
1973-01-01,58.54,-107.04,796.82,968.18,1098.53,796.82,968.18,1098.52,796.82,968.18,1098.80
1974-01-01,58.54,-107.04,801.89,949.18,1113.46,801.60,949.18,1113.35,801.95,937.89,1113.29
1975-01-01,58.54,-107.04,845.22,979.21,1214.77,845.22,979.21,1214.77,845.22,979.21,1214.77
1976-01-01,58.54,-107.04,838.93,1017.36,1174.30,838.93,1017.61,1174.54,838.94,1017.41,1173.96
1977-01-01,58.54,-107.04,802.03,991.36,1126.26,801.47,991.36,1126.26,801.98,991.36,1126.26
1978-01-01,58.54,-107.04,884.71,985.26,1146.60,884.71,985.26,1146.60,884.71,985.26,1146.60
1979-01-01,58.54,-107.04,931.24,999.75,1170.87,931.24,999.75,1170.89,931.24,999.75,1170.93
1980-01-01,58.54,-107.04,932.23,993.04,1117.45,934.42,994.07,1117.74,932.66,993.64,1117.86
1981-01-01,58.54,-107.04,856.84,1016.81,1147.31,856.66,1017.28,1145.45,856.18,1018.37,1144.53
1982-01-01,58.54,-107.04,862.91,969.92,1107.58,861.41,969.72,1107.20,853.62,971.53,1106.15
1983-01-01,58.54,-107.04,845.88,950.98,1154.88,846.18,950.46,1156.52,845.33,949.92,1155.83
1984-01-01,58.54,-107.04,913.27,1052.07,1185.16,911.68,1053.51,1188.25,910.96,1047.72,1188.26
1985-01-01,58.54,-107.04,862.90,1012.88,1152.86,862.38,1011.75,1151.67,863.03,1008.20,1152.70
1986-01-01,58.54,-107.04,810.25,970.03,1147.73,808.73,966.22,1147.32,809.71,968.34,1149.90
1987-01-01,58.54,-107.04,885.78,972.35,1123.28,884.15,973.75,1127.22,886.21,972.87,1122.99
1988-01-01,58.54,-107.04,929.39,1012.34,1119.57,930.63,1011.39,1119.43,931.11,1012.96,1114.17
1989-01-01,58.54,-107.04,900.89,1079.52,1257.34,903.07,1078.78,1254.97,901.65,1079.57,1252.60
1990-01-01,58.54,-107.04,838.67,1036.64,1147.79,839.49,1035.66,1146.62,839.85,1035.54,1149.12
1991-01-01,58.54,-107.04,856.93,1023.60,1168.11,858.25,1023.18,1169.16,856.49,1022.40,1168.96
1992-01-01,58.54,-107.04,869.37,964.58,1057.69,870.98,964.22,1061.12,869.99,963.18,1050.61
1993-01-01,58.54,-107.04,859.92,1025.95,1127.72,858.29,1026.18,1126.45,859.16,1025.52,1126.86
1994-01-01,58.54,-107.04,807.76,1011.01,1267.32,808.29,1010.13,1265.22,809.92,1011.50,1268.12
1995-01-01,58.54,-107.04,825.68,1019.17,1136.52,825.41,1016.66,1140.68,825.14,1017.34,1138.09
1996-01-01,58.54,-107.04,893.53,1016.59,1187.48,889.27,1017.68,1186.28,891.44,1017.46,1187.71
1997-01-01,58.54,-107.04,900.77,1053.40,1215.95,897.41,1053.55,1214.16,894.03,1051.81,1214.20
1998-01-01,58.54,-107.04,902.03,1015.78,1168.89,903.47,1017.68,1168.29,903.39,1010.34,1170.05
1999-01-01,58.54,-107.04,902.86,1026.29,1162.47,903.44,1024.90,1166.66,904.74,1025.01,1153.15
2000-01-01,58.54,-107.04,949.17,1081.52,1212.66,948.51,1082.43,1210.12,949.42,1078.05,1211.35
2001-01-01,58.54,-107.04,894.88,1124.36,1209.52,893.35,1124.85,1206.07,893.70,1122.97,1209.52
2002-01-01,58.54,-107.04,959.35,1047.05,1212.31,961.03,1046.77,1210.79,956.57,1046.61,1209.80
2003-01-01,58.54,-107.04,917.79,1050.86,1257.29,916.22,1050.77,1259.86,917.62,1050.42,1259.72
2004-01-01,58.54,-107.04,935.35,1062.83,1227.96,934.44,1063.24,1228.19,935.33,1062.07,1228.23
2005-01-01,58.54,-107.04,912.87,1030.43,1282.53,912.65,1031.90,1278.69,913.53,1024.73,1277.79
2006-01-01,58.54,-107.04,944.62,1113.98,1334.26,969.63,1088.54,1341.94,875.06,1043.24,1234.78
2007-01-01,58.54,-107.04,987.13,1108.54,1278.92,891.29,1055.63,1281.10,946.99,1084.70,1307.44
2008-01-01,58.54,-107.04,895.86,1051.16,1237.08,901.85,1088.15,1341.36,931.60,1121.73,1253.38
2009-01-01,58.54,-107.04,919.27,1091.72,1240.40,917.93,1066.69,1334.93,974.76,1101.80,1340.99
2010-01-01,58.54,-107.04,956.48,1091.96,1251.59,915.46,1173.60,1393.29,894.48,1114.70,1390.73
2011-01-01,58.54,-107.04,1003.43,1139.66,1309.71,978.77,1156.26,1337.44,972.06,1072.86,1344.08
2012-01-01,58.54,-107.04,985.37,1171.44,1304.93,934.38,1117.51,1203.98,1032.42,1157.22,1322.95
2013-01-01,58.54,-107.04,968.98,1097.03,1259.42,913.20,1098.69,1267.99,978.80,1118.37,1276.42
2014-01-01,58.54,-107.04,936.72,1128.01,1308.63,982.41,1148.46,1342.56,1035.20,1141.00,1261.53
2015-01-01,58.54,-107.04,1055.13,1124.43,1262.20,1004.78,1199.81,1344.35,1035.39,1181.89,1383.13
2016-01-01,58.54,-107.04,999.02,1160.13,1483.79,937.41,1055.04,1264.13,1037.41,1155.58,1371.05
2017-01-01,58.54,-107.04,1069.41,1213.27,1336.78,1007.92,1210.81,1282.52,1027.59,1162.05,1308.53
2018-01-01,58.54,-107.04,1003.22,1144.90,1397.19,1016.68,1153.63,1352.34,978.03,1116.25,1263.32
2019-01-01,58.54,-107.04,953.44,1181.67,1333.11,1042.65,1160.09,1401.21,1016.80,1137.54,1343.58
2020-01-01,58.54,-107.04,1033.20,1159.17,1301.65,952.83,1114.78,1271.78,1022.33,1180.63,1389.37
2021-01-01,58.54,-107.04,1015.77,1220.31,1365.09,1098.16,1217.55,1415.57,976.04,1175.79,1356.30
2022-01-01,58.54,-107.04,1072.06,1218.42,1488.57,1002.91,1197.52,1367.97,999.52,1261.29,1426.41
2023-01-01,58.54,-107.04,1068.59,1210.51,1366.77,1010.90,1201.98,1376.46,1018.93,1219.86,1453.69
2024-01-01,58.54,-107.04,1123.04,1235.04,1387.18,1001.64,1184.51,1344.80,1084.39,1187.29,1385.57
2025-01-01,58.54,-107.04,1014.02,1195.28,1344.71,1006.92,1263.71,1370.93,1080.20,1239.85,1378.02
2026-01-01,58.54,-107.04,961.44,1200.85,1436.04,1072.23,1247.98,1451.73,1028.11,1259.32,1446.56
2027-01-01,58.54,-107.04,1020.25,1222.17,1396.10,1072.50,1212.44,1358.25,1040.12,1241.04,1520.25
2028-01-01,58.54,-107.04,1032.66,1223.53,1483.77,989.82,1236.99,1488.91,974.53,1217.94,1462.78
2029-01-01,58.54,-107.04,1032.91,1234.20,1420.62,968.00,1216.34,1379.87,1123.79,1259.28,1421.32
2030-01-01,58.54,-107.04,1051.52,1200.13,1426.77,1037.36,1246.17,1428.27,1099.13,1249.00,1372.58
2031-01-01,58.54,-107.04,1016.28,1222.61,1414.95,1082.44,1235.38,1415.75,1035.47,1207.36,1475.08
2032-01-01,58.54,-107.04,1061.75,1238.98,1435.17,1064.35,1244.81,1425.31,1135.31,1274.01,1424.19
2033-01-01,58.54,-107.04,1007.86,1178.02,1446.65,1045.64,1220.41,1596.43,1119.85,1279.31,1558.82
2034-01-01,58.54,-107.04,1017.27,1224.22,1406.27,1109.62,1303.14,1431.64,1006.12,1271.47,1558.11
2035-01-01,58.54,-107.04,1069.44,1176.62,1459.17,1105.97,1234.85,1406.75,1161.05,1308.52,1451.32
2036-01-01,58.54,-107.04,1127.26,1229.93,1403.02,1007.33,1218.71,1423.39,1114.10,1251.18,1474.94
2037-01-01,58.54,-107.04,1038.67,1257.84,1412.61,1003.93,1298.22,1468.13,1136.06,1323.73,1505.60
2038-01-01,58.54,-107.04,1055.24,1207.44,1408.77,1123.39,1249.51,1471.76,1176.58,1328.28,1630.30
2039-01-01,58.54,-107.04,1047.91,1351.99,1520.56,1038.73,1215.66,1458.32,1055.42,1221.84,1579.60
2040-01-01,58.54,-107.04,1083.09,1246.73,1445.85,1113.96,1259.38,1463.32,1071.12,1293.79,1528.21
2041-01-01,58.54,-107.04,1123.87,1293.24,1537.47,1142.02,1285.49,1586.84,1153.87,1397.87,1596.24
2042-01-01,58.54,-107.04,1027.27,1271.56,1497.10,1084.68,1282.92,1493.69,1160.56,1292.02,1599.79
2043-01-01,58.54,-107.04,1111.89,1199.18,1496.55,1106.17,1270.27,1623.14,1131.03,1421.20,1713.09
2044-01-01,58.54,-107.04,1067.35,1186.84,1326.32,1167.56,1301.49,1607.93,1140.11,1339.84,1580.30
2045-01-01,58.54,-107.04,999.84,1168.12,1425.10,1107.12,1291.18,1459.67,1139.84,1323.49,1592.30
2046-01-01,58.54,-107.04,1076.44,1240.52,1494.26,1102.80,1249.74,1534.16,1123.76,1363.31,1565.35
2047-01-01,58.54,-107.04,1029.15,1292.54,1511.10,1087.50,1283.38,1510.90,1162.39,1441.60,1628.37
2048-01-01,58.54,-107.04,1089.47,1216.74,1497.70,1073.66,1288.25,1522.86,1105.36,1405.07,1711.60
2049-01-01,58.54,-107.04,1137.85,1274.17,1456.09,1133.69,1327.65,1596.30,1225.64,1407.53,1668.49
2050-01-01,58.54,-107.04,1021.63,1312.56,1555.12,1115.60,1272.45,1634.73,1198.90,1443.38,1675.37
2051-01-01,58.54,-107.04,977.05,1257.13,1473.63,1142.96,1351.46,1532.40,1162.87,1461.63,1802.85
2052-01-01,58.54,-107.04,1103.60,1279.29,1466.84,1170.26,1316.61,1540.34,1228.88,1412.92,1660.64
2053-01-01,58.54,-107.04,1083.04,1253.65,1468.87,1108.09,1283.85,1593.90,1283.74,1509.56,1754.26
2054-01-01,58.54,-107.04,1057.81,1255.90,1457.77,1092.57,1286.57,1507.87,1180.25,1477.50,1671.38
2055-01-01,58.54,-107.04,1024.54,1270.61,1506.96,1078.15,1349.15,1533.71,1279.20,1494.01,1796.05
2056-01-01,58.54,-107.04,1087.24,1238.73,1463.87,1144.67,1311.55,1595.66,1252.69,1520.87,1766.69
2057-01-01,58.54,-107.04,1044.86,1200.00,1455.99,1060.17,1260.33,1684.84,1244.10,1506.65,1789.98
2058-01-01,58.54,-107.04,1074.50,1250.39,1510.70,1063.11,1391.97,1681.21,1354.87,1561.12,1779.20
2059-01-01,58.54,-107.04,1087.14,1235.59,1500.47,1169.30,1386.59,1644.76,1275.91,1537.76,1838.05
2060-01-01,58.54,-107.04,1046.77,1275.93,1621.82,1105.36,1441.10,1705.73,1277.17,1556.56,1803.88
2061-01-01,58.54,-107.04,1108.71,1262.67,1449.35,1129.98,1398.59,1620.23,1257.43,1586.83,1834.06
2062-01-01,58.54,-107.04,1125.16,1292.01,1522.74,1196.51,1334.77,1691.70,1421.86,1580.18,1783.21
2063-01-01,58.54,-107.04,989.87,1160.98,1426.17,1196.70,1363.17,1675.12,1347.31,1706.12,2031.80
2064-01-01,58.54,-107.04,1112.54,1219.43,1356.87,1195.07,1327.78,1672.45,1320.84,1474.62,1848.31
2065-01-01,58.54,-107.04,1066.85,1224.17,1466.49,1144.05,1389.80,1630.41,1403.15,1558.08,1825.15
2066-01-01,58.54,-107.04,1098.38,1248.72,1467.28,1156.75,1377.92,1633.20,1325.34,1664.20,2020.37
2067-01-01,58.54,-107.04,1037.15,1216.36,1499.24,1247.55,1400.54,1648.75,1414.38,1750.80,2072.84
2068-01-01,58.54,-107.04,1054.99,1269.14,1465.94,1232.14,1392.82,1665.95,1405.43,1648.01,1952.98
