time,lat,lon,rcp26_gddgrow_5_p10,rcp26_gddgrow_5_p50,rcp26_gddgrow_5_p90,rcp45_gddgrow_5_p10,rcp45_gddgrow_5_p50,rcp45_gddgrow_5_p90,rcp85_gddgrow_5_p10,rcp85_gddgrow_5_p50,rcp85_gddgrow_5_p90
1950-01-01,49.54,-113.46,1348.48,1604.23,1782.98,1348.48,1604.22,1782.97,1348.47,1603.90,1782.97
1951-01-01,49.54,-113.46,1381.78,1563.72,1741.43,1381.78,1563.72,1741.76,1381.77,1563.72,1743.94
1952-01-01,49.54,-113.46,1319.63,1489.14,1740.13,1319.63,1489.07,1740.05,1319.96,1489.41,1740.12
1953-01-01,49.54,-113.46,1320.51,1485.25,1637.51,1320.01,1486.82,1637.52,1320.99,1486.82,1637.51
1954-01-01,49.54,-113.46,1345.75,1510.77,1715.70,1343.60,1510.25,1715.69,1344.05,1510.06,1715.70
1955-01-01,49.54,-113.46,1325.22,1562.49,1730.69,1325.22,1562.49,1731.10,1325.22,1562.49,1730.63
1956-01-01,49.54,-113.46,1279.42,1511.81,1715.90,1279.42,1511.80,1715.81,1279.42,1511.80,1714.78
1957-01-01,49.54,-113.46,1334.06,1450.49,1772.39,1334.06,1450.49,1772.40,1334.06,1455.72,1772.39
1958-01-01,49.54,-113.46,1273.62,1410.51,1637.01,1272.62,1410.72,1637.01,1272.62,1411.40,1637.00
1959-01-01,49.54,-113.46,1235.83,1421.90,1637.07,1235.91,1421.90,1637.07,1235.91,1421.90,1637.08
1960-01-01,49.54,-113.46,1377.29,1501.97,1690.72,1376.42,1501.97,1694.28,1377.57,1502.17,1694.28
1961-01-01,49.54,-113.46,1374.21,1543.85,1683.59,1376.97,1540.69,1684.16,1374.98,1539.53,1683.74
1962-01-01,49.54,-113.46,1332.72,1493.84,1681.03,1331.00,1493.83,1679.85,1332.69,1494.50,1679.85
1963-01-01,49.54,-113.46,1278.23,1418.24,1611.45,1277.97,1417.56,1611.45,1279.79,1417.45,1612.35
1964-01-01,49.54,-113.46,1239.10,1370.04,1565.55,1239.26,1370.04,1565.56,1239.25,1370.04,1565.56
1965-01-01,49.54,-113.46,1234.10,1411.72,1593.18,1234.02,1411.76,1593.18,1234.02,1411.77,1593.18
1966-01-01,49.54,-113.46,1221.04,1397.69,1624.36,1221.04,1397.14,1624.36,1221.04,1396.83,1624.36
1967-01-01,49.54,-113.46,1284.71,1457.00,1643.46,1284.71,1457.39,1643.46,1284.71,1457.00,1643.92
1968-01-01,49.54,-113.46,1299.29,1418.82,1593.08,1299.29,1418.31,1593.07,1299.29,1420.27,1593.09
1969-01-01,49.54,-113.46,1203.66,1461.20,1598.52,1203.66,1461.20,1600.10,1203.66,1461.20,1597.91
1970-01-01,49.54,-113.46,1320.40,1476.48,1722.86,1321.44,1476.47,1723.64,1319.61,1476.47,1723.63
1971-01-01,49.54,-113.46,1232.53,1494.41,1706.10,1230.24,1494.41,1705.52,1229.70,1494.41,1705.16
