time,lat,lon,rcp26_gddgrow_10_p10,rcp26_gddgrow_10_p50,rcp26_gddgrow_10_p90,rcp45_gddgrow_10_p10,rcp45_gddgrow_10_p50,rcp45_gddgrow_10_p90,rcp85_gddgrow_10_p10,rcp85_gddgrow_10_p50,rcp85_gddgrow_10_p90
1950-01-01,54.71,-104.29,442.91,513.03,668.96,441.09,512.53,669.27,437.33,512.38,669.19
1951-01-01,54.71,-104.29,360.67,510.93,689.11,360.67,510.29,689.11,349.91,511.16,689.11
1952-01-01,54.71,-104.29,370.06,531.61,672.87,370.06,532.23,672.64,367.28,531.54,673.53
1953-01-01,54.71,-104.29,304.52,474.55,598.34,304.52,474.54,597.15,304.52,474.54,591.17
1954-01-01,54.71,-104.29,406.84,514.07,660.49,406.63,514.07,659.72,406.93,514.07,659.99
1955-01-01,54.71,-104.29,405.49,484.61,618.47,405.34,484.61,618.47,405.76,484.61,616.62
1956-01-01,54.71,-104.29,312.66,518.05,693.17,312.66,518.37,693.17,312.66,518.51,693.16
1957-01-01,54.71,-104.29,402.06,507.41,625.85,403.25,506.00,625.85,403.13,508.03,625.85
1958-01-01,54.71,-104.29,438.18,479.01,587.39,438.18,479.00,587.39,438.18,478.13,587.39
1959-01-01,54.71,-104.29,345.96,494.19,562.96,344.43,494.19,562.96,344.53,494.19,562.96
1960-01-01,54.71,-104.29,404.00,565.17,672.53,403.33,565.17,672.53,404.08,565.17,672.53
1961-01-01,54.71,-104.29,381.13,525.59,635.31,381.13,525.48,635.31,381.13,525.46,635.31
1962-01-01,54.71,-104.29,392.22,458.87,580.13,392.22,458.57,580.13,390.51,458.62,580.13
1963-01-01,54.71,-104.29,381.70,452.21,584.39,381.71,452.21,584.39,381.62,452.21,584.39
1964-01-01,54.71,-104.29,348.88,452.74,513.75,348.88,452.12,513.75,348.88,451.50,513.75
1965-01-01,54.71,-104.29,356.47,489.87,607.25,356.46,489.86,607.00,356.44,488.12,607.43
1966-01-01,54.71,-104.29,362.74,460.27,737.94,362.03,460.29,738.17,360.60,460.32,725.72
1967-01-01,54.71,-104.29,374.44,469.19,556.98,374.44,468.77,556.98,374.44,468.96,555.38
1968-01-01,54.71,-104.29,415.35,479.45,592.16,415.34,478.76,592.16,415.34,478.89,592.16
1969-01-01,54.71,-104.29,330.92,430.61,543.28,331.18,430.61,542.53,330.89,426.12,542.90
1970-01-01,54.71,-104.29,412.14,542.76,648.65,412.14,542.76,648.65,412.14,542.76,648.65
1971-01-01,54.71,-104.29,387.64,484.29,675.05,388.54,484.29,674.72,388.50,484.29,674.83
1972-01-01,54.71,-104.29,380.55,457.20,638.59,380.41,456.21,638.59,380.62,456.21,638.59
1973-01-01,54.71,-104.29,352.36,485.91,603.13,351.12,486.08,603.13,351.12,486.21,603.13
1974-01-01,54.71,-104.29,370.87,447.83,619.44,370.87,447.83,619.69,370.87,447.83,619.36
1975-01-01,54.71,-104.29,407.54,517.11,663.15,407.54,517.11,662.95,407.54,516.76,663.50
1976-01-01,54.71,-104.29,393.74,535.18,693.31,393.74,534.13,693.29,393.74,534.02,693.31
1977-01-01,54.71,-104.29,390.47,536.40,652.70,390.54,536.40,652.70,390.43,536.40,652.70
1978-01-01,54.71,-104.29,444.33,536.17,634.99,443.73,536.17,635.54,438.13,536.17,635.19
1979-01-01,54.71,-104.29,467.99,508.90,686.57,467.99,508.81,686.58,467.99,508.70,680.80
1980-01-01,54.71,-104.29,403.23,509.05,636.49,403.56,511.55,636.36,402.98,509.97,637.16
1981-01-01,54.71,-104.29,397.17,554.04,684.14,397.47,552.37,683.77,397.48,552.75,685.38
1982-01-01,54.71,-104.29,393.95,494.83,610.45,394.15,497.68,607.51,393.04,496.52,608.54
1983-01-01,54.71,-104.29,382.93,481.07,611.77,382.61,478.78,612.62,382.12,478.33,613.07
1984-01-01,54.71,-104.29,451.75,569.84,681.58,448.26,571.06,681.96,450.12,570.80,680.54
1985-01-01,54.71,-104.29,386.74,551.95,682.60,386.35,551.98,686.60,385.53,551.78,681.81
1986-01-01,54.71,-104.29,382.44,494.49,651.82,382.73,493.74,651.66,381.75,495.81,652.11
1987-01-01,54.71,-104.29,423.51,513.89,596.31,422.11,512.48,601.28,421.91,513.21,597.80
1988-01-01,54.71,-104.29,458.64,544.17,654.21,459.00,543.81,656.14,458.60,545.76,646.75
1989-01-01,54.71,-104.29,464.30,592.60,787.32,464.92,591.49,790.85,464.23,591.79,785.54
1990-01-01,54.71,-104.29,409.61,543.70,674.10,408.66,543.00,673.34,408.32,544.15,673.10
1991-01-01,54.71,-104.29,416.45,539.72,690.47,418.74,540.47,693.04,413.16,540.10,691.83
1992-01-01,54.71,-104.29,402.92,465.64,675.76,402.02,468.68,675.79,404.48,466.48,669.72
1993-01-01,54.71,-104.29,438.97,528.79,613.02,434.18,530.51,613.88,436.22,530.02,610.96
1994-01-01,54.71,-104.29,393.97,527.06,725.68,397.18,525.52,725.33,395.62,526.15,724.79
1995-01-01,54.71,-104.29,401.49,576.63,631.05,403.30,577.93,632.54,401.83,571.40,629.19
1996-01-01,54.71,-104.29,445.56,568.71,655.37,447.16,564.87,658.95,445.85,566.24,656.08
1997-01-01,54.71,-104.29,452.62,589.05,681.30,455.12,587.94,676.70,451.07,588.34,677.25
1998-01-01,54.71,-104.29,501.78,585.52,690.32,501.13,585.39,691.64,499.45,586.39,690.17
1999-01-01,54.71,-104.29,446.44,536.50,667.00,446.32,534.89,669.78,445.00,534.73,670.77
2000-01-01,54.71,-104.29,489.61,567.64,695.31,490.59,566.36,697.54,489.01,567.89,695.96
2001-01-01,54.71,-104.29,436.91,590.26,718.73,435.58,588.42,710.13,436.03,589.26,712.54
2002-01-01,54.71,-104.29,472.34,633.69,753.24,471.35,636.22,750.72,474.23,632.13,751.88
2003-01-01,54.71,-104.29,397.68,580.13,734.64,398.61,581.02,734.21,398.05,582.49,733.86
2004-01-01,54.71,-104.29,465.32,630.21,719.98,464.11,626.25,719.93,464.30,625.11,719.57
2005-01-01,54.71,-104.29,442.41,554.86,773.25,442.35,554.81,761.31,442.44,554.28,763.81
2006-01-01,54.71,-104.29,445.80,613.23,749.00,424.93,601.49,766.81,456.76,592.98,772.99
2007-01-01,54.71,-104.29,439.94,630.52,744.88,461.22,592.97,847.35,472.29,586.91,748.65
2008-01-01,54.71,-104.29,434.59,555.54,699.37,430.75,605.09,791.52,451.59,587.24,708.10
2009-01-01,54.71,-104.29,484.25,614.78,695.96,470.39,598.97,842.68,515.53,609.92,824.54
2010-01-01,54.71,-104.29,465.61,611.34,775.40,463.35,668.84,816.52,475.39,603.34,849.84
2011-01-01,54.71,-104.29,480.15,624.13,764.37,574.60,659.37,800.85,531.67,603.51,762.40
2012-01-01,54.71,-104.29,502.17,659.43,779.07,506.28,608.57,788.35,536.91,675.38,833.64
2013-01-01,54.71,-104.29,507.80,602.67,774.34,466.79,629.15,759.65,523.33,631.50,757.02
2014-01-01,54.71,-104.29,489.07,659.38,770.57,511.97,651.83,850.72,552.80,677.12,789.56
2015-01-01,54.71,-104.29,567.18,635.61,749.54,562.92,657.57,845.87,551.14,675.91,865.97
2016-01-01,54.71,-104.29,511.00,684.35,1016.19,486.70,604.83,696.15,571.07,643.36,799.11
2017-01-01,54.71,-104.29,556.70,701.44,862.92,568.55,688.78,821.34,497.41,664.81,827.58
2018-01-01,54.71,-104.29,531.70,664.71,791.17,540.34,643.00,849.63,514.46,639.02,813.14
2019-01-01,54.71,-104.29,478.62,614.99,764.21,525.11,741.61,936.68,526.59,702.73,800.09
2020-01-01,54.71,-104.29,582.43,640.95,753.40,500.24,644.79,832.23,508.72,693.50,863.13
2021-01-01,54.71,-104.29,569.61,683.53,819.24,584.12,689.71,920.57,492.16,663.72,812.17
2022-01-01,54.71,-104.29,546.68,694.88,936.74,536.87,680.98,834.71,570.52,752.44,886.69
