time,lat,lon,rcp26_txgt_25_p10,rcp26_txgt_25_p50,rcp26_txgt_25_p90,rcp45_txgt_25_p10,rcp45_txgt_25_p50,rcp45_txgt_25_p90,rcp85_txgt_25_p10,rcp85_txgt_25_p50,rcp85_txgt_25_p90
1950-01-01,58.96,-129.71,0.00,0.00,5.70,0.00,0.00,5.70,0.00,0.00,5.70
1951-01-01,58.96,-129.71,0.00,0.00,3.40,0.00,0.00,3.40,0.00,0.00,3.40
1952-01-01,58.96,-129.71,0.00,0.00,4.40,0.00,0.00,4.40,0.00,0.00,4.40
1953-01-01,58.96,-129.71,0.00,0.00,1.70,0.00,0.00,1.70,0.00,0.00,1.70
1954-01-01,58.96,-129.71,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,3.00
1955-01-01,58.96,-129.71,0.00,0.00,1.70,0.00,0.00,1.70,0.00,0.00,1.70
1956-01-01,58.96,-129.71,0.00,0.00,1.70,0.00,0.00,1.70,0.00,0.00,1.70
1957-01-01,58.96,-129.71,0.00,0.00,1.70,0.00,0.00,1.70,0.00,0.00,1.70
1958-01-01,58.96,-129.71,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
1959-01-01,58.96,-129.71,0.00,0.00,2.70,0.00,0.00,2.70,0.00,0.00,2.70
1960-01-01,58.96,-129.71,0.00,0.00,2.70,0.00,0.00,2.70,0.00,0.00,2.70
1961-01-01,58.96,-129.71,0.00,0.00,2.70,0.00,0.00,2.70,0.00,0.00,2.70
1962-01-01,58.96,-129.71,0.00,0.00,3.70,0.00,0.00,3.70,0.00,0.00,3.70
1963-01-01,58.96,-129.71,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,2.00
1964-01-01,58.96,-129.71,0.00,0.00,3.70,0.00,0.00,3.70,0.00,0.00,3.70
1965-01-01,58.96,-129.71,0.00,0.00,1.70,0.00,0.00,1.70,0.00,0.00,1.70
1966-01-01,58.96,-129.71,0.00,0.00,1.70,0.00,0.00,1.70,0.00,0.00,1.70
1967-01-01,58.96,-129.71,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,2.00
